,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
188,Hyundai GRAND I10 NIOS,Hyundai,2021,31249,Petrol,Auto,8901,504000.0,5,Ahmedabad
189,Hyundai Eon,Hyundai,2017,18625,Petrol,Manual,4396,225000.0,9,Ahmedabad
190,Tata Tiago,Tata,2017,53232,Petrol,Manual,5706,292000.0,9,Ahmedabad
191,Hyundai Grand i10,Hyundai,2017,65345,CNG,Manual,8983,341000.0,9,Ahmedabad
192,Hyundai Eon,Hyundai,2015,49356,Petrol,Manual,4884,185000.0,11,Ahmedabad
193,Mahindra XUV500,Mahindra,2017,83342,Diesel,Manual,13910,625000.0,9,Ahmedabad
194,Maruti Alto 800,Maruti,2017,83238,Petrol,Manual,3687,189000.0,9,Ahmedabad
195,Hyundai Eon,Hyundai,2017,25201,Petrol,Manual,4354,223000.0,9,Ahmedabad
196,Honda Brio,Honda,2015,39409,Petrol,Manual,6725,254999.99999999997,11,Ahmedabad
197,Hyundai Grand i10,Hyundai,2017,57995,Petrol,Manual,6008,307000.0,9,Ahmedabad
198,Honda City,Honda,2016,66622,Petrol,Manual,9907,445000.0,10,Ahmedabad
199,Hyundai Grand i10,Hyundai,2016,67039,Petrol,Manual,6870,309000.0,10,Ahmedabad
200,Tata ALTROZ,Tata,2023,30120,Petrol,Auto,10710,607000.0,3,Ahmedabad
201,Tata NEXON,Tata,2022,35118,Petrol,Auto,12982,735000.0,4,Ahmedabad
202,Hyundai Xcent,Hyundai,2015,61983,Petrol,Manual,8817,335000.0,11,Ahmedabad
203,Maruti Alto K10,Maruti,2016,79235,Petrol,Manual,4546,204000.0,10,Ahmedabad
204,Tata Zest,Tata,2014,64879,Diesel,Manual,11966,254000.0,12,Ahmedabad
205,Hyundai Grand i10,Hyundai,2018,86919,CNG,Auto,8755,394000.0,8,Ahmedabad
206,Honda Jazz,Honda,2017,62700,Petrol,Manual,7011,359000.0,9,Ahmedabad
207,Volkswagen Polo,Volkswagen,2017,112200,Petrol,Auto,9188,413000.0,9,Ahmedabad
208,Ford FREESTYLE,Ford,2018,56895,Petrol,Manual,5726,324000.0,8,Ahmedabad
209,Mahindra XUV300,Mahindra,2019,133882,Diesel,Manual,12995,584000.0,7,Ahmedabad
210,KIA SELTOS,KIA,2023,39263,Petrol,Auto,20889,1220000.0,3,Ahmedabad
211,Maruti Baleno,Maruti,2020,52477,Petrol,Manual,7370,417000.0,6,Ahmedabad
212,Mahindra MARAZZO,Mahindra,2019,81942,Diesel,Manual,9082,513999.99999999994,7,Ahmedabad
213,Renault Kwid,Renault,2020,98530,Petrol,Manual,4497,254999.99999999997,6,Ahmedabad
214,Hyundai Creta,Hyundai,2019,92083,CNG,Auto,15536,816000.0,7,Ahmedabad
215,Hyundai Grand i10,Hyundai,2018,66773,Petrol,Manual,6593,373000.0,8,Ahmedabad
216,Ford Figo Aspire,Ford,2018,52950,CNG,Manual,7452,335000.0,8,Ahmedabad
217,Renault Kwid,Renault,2022,27697,Petrol,Auto,6304,357000.0,4,Ahmedabad
218,Hyundai Eon,Hyundai,2014,113374,CNG,Manual,19382,218000.00000000003,12,Ahmedabad
219,Maruti Alto 800,Maruti,2017,74892,Petrol,Manual,4258,218000.00000000003,9,Ahmedabad
220,Volkswagen TAIGUN,Volkswagen,2022,55492,Petrol,Auto,16971,991000.0,4,Ahmedabad
221,Skoda Rapid,Skoda,2017,120361,Petrol,Auto,7671,345000.0,9,Ahmedabad
222,Hyundai Grand i10,Hyundai,2018,111736,Petrol,Manual,7207,324000.0,8,Ahmedabad
223,Renault Kwid,Renault,2017,79870,Petrol,Manual,3826,196000.0,9,Ahmedabad
224,Hyundai Grand i10,Hyundai,2017,104654,Petrol,Manual,6920,311000.0,9,Ahmedabad
225,Hyundai Grand i10,Hyundai,2018,79336,Petrol,Auto,6787,384000.0,8,Ahmedabad
226,Hyundai Grand i10,Hyundai,2016,46536,Petrol,Manual,6924,311000.0,10,Ahmedabad
227,Maruti Eeco,Maruti,2020,65614,Petrol,Manual,6348,360000.0,6,Ahmedabad
228,Ford Ecosport,Ford,2018,90566,Diesel,Manual,9794,501000.0,8,Ahmedabad
229,Toyota Innova,Toyota,2014,73319,Diesel,Manual,21508,457000.0,12,Ahmedabad
230,Hyundai Grand i10,Hyundai,2019,48753,Petrol,Manual,6967,395000.0,7,Ahmedabad
231,Honda WR-V,Honda,2019,25183,Petrol,Manual,9610,544000.0,7,Ahmedabad
232,Hyundai Elite i20,Hyundai,2017,131406,Petrol,Manual,9036,405999.99999999994,9,Ahmedabad
233,Ford Ecosport,Ford,2018,60421,CNG,Auto,11044,496000.0,8,Ahmedabad
234,MG HECTOR,MG,2021,61094,Petrol,Auto,16186,944999.9999999999,5,Ahmedabad
235,Renault Kwid,Renault,2017,43063,Petrol,Auto,4225,216000.0,9,Ahmedabad
236,Ford Ecosport,Ford,2018,104012,Diesel,Manual,11902,535000.0,8,Ahmedabad
237,KIA SONET,KIA,2023,39843,Petrol,Auto,15538,907000.0,3,Ahmedabad
238,Tata NEXON,Tata,2022,71970,Diesel,Auto,13859,809000.0,4,Ahmedabad
239,Honda Brio,Honda,2015,56503,Petrol,Manual,6284,239000.0,11,Ahmedabad
240,Hyundai GRAND I10 NIOS,Hyundai,2020,44636,Petrol,Manual,8179,463000.0,6,Ahmedabad
241,MG ASTOR,MG,2022,34052,Petrol,Manual,13447,762000.0,4,Ahmedabad
242,Tata ALTROZ,Tata,2021,29120,Petrol,Manual,10324,585000.0,5,Ahmedabad
243,Hyundai Grand i10,Hyundai,2015,43941,Petrol,Manual,8820,335000.0,11,Ahmedabad
244,Maruti Wagon R 1.0,Maruti,2015,57629,Petrol,Manual,6488,246000.0,11,Ahmedabad
