,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
410,KIA SELTOS,KIA,2021,31011,Petrol,Manual,16266,950000.0,5,Lucknow
411,KIA SELTOS,KIA,2023,111070,Diesel,Auto,29352,1350000.0,3,Lucknow
412,MG HECTOR PLUS,MG,2022,43119,Diesel,Manual,28166,1645000.0,4,Lucknow
413,Tata ALTROZ,Tata,2023,61639,Diesel,Manual,13769,780000.0,3,Lucknow
414,Mahindra SCORPIO-N,Mahindra,2024,39163,Diesel,Manual,35940,2099000.0,2,Lucknow
415,Toyota URBAN CRUISER,Toyota,2021,183769,Petrol,Auto,14361,646000.0,5,Lucknow
416,BMW X1,BMW,2019,37904,Diesel,Auto,29108,1700000.0,7,Lucknow
417,MG HECTOR,MG,2021,72150,Diesel,Manual,17431,1018000.0,5,Lucknow
418,Jeep Compass,Jeep,2018,187887,Diesel,Manual,19286,886999.9999999999,8,Lucknow
419,KIA SONET,KIA,2023,7416,Petrol,Manual,14194,828999.9999999999,3,Lucknow
420,Honda CRV,Honda,2012,152430,Petrol,Auto,28343,319000.0,14,Lucknow
421,Tata Safari,Tata,2023,22242,Diesel,Auto,38474,2247000.0,3,Lucknow
422,Jeep Compass,Jeep,2021,66316,Diesel,Manual,28252,1650000.0,5,Lucknow
423,Toyota Innova Crysta,Toyota,2023,8000,Diesel,Manual,33765,1972000.0,3,Lucknow
424,KIA SELTOS,KIA,2023,32930,Petrol,Manual,17979,1050000.0,3,Lucknow
