,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
188,Hyundai Grand i10,Hyundai,2016,62887,Petrol,Auto,8186,368000.0,10,Chennai
189,Hyundai NEW SANTRO,Hyundai,2019,71718,Petrol,Auto,7043,399000.0,7,Chennai
190,Honda Jazz,Honda,2016,42478,Petrol,Auto,9788,440000.00000000006,10,Chennai
191,Honda Amaze,Honda,2019,70075,Diesel,Manual,9938,563000.0,7,Chennai
192,Hyundai Creta,Hyundai,2019,35320,Petrol,Manual,15860,926000.0,7,Chennai
193,Mahindra TUV 300 PLUS,Mahindra,2018,31709,Diesel,Manual,10445,534000.0,8,Chennai
194,Maruti Swift,Maruti,2018,75660,Petrol,Manual,7953,451000.0,8,Chennai
195,Hyundai Elite i20,Hyundai,2016,115037,Petrol,Manual,9305,418000.0,10,Chennai
196,Tata ALTROZ,Tata,2023,19122,Petrol,Auto,11704,663000.0,3,Chennai
197,Maruti Swift,Maruti,2020,37234,Petrol,Auto,9557,541000.0,6,Chennai
198,Hyundai GRAND I10 NIOS,Hyundai,2021,30009,Diesel,Manual,10767,610000.0,5,Chennai
199,Ford Ecosport,Ford,2020,48073,Petrol,Auto,12019,681000.0,6,Chennai
200,Maruti S PRESSO,Maruti,2021,42936,Petrol,Manual,6478,367000.0,5,Chennai
201,Ford Ecosport,Ford,2017,38082,Petrol,Manual,8743,447000.0,9,Chennai
202,Tata TIGOR,Tata,2022,12133,CNG,Manual,11150,632000.0,4,Chennai
203,Maruti Swift,Maruti,2015,87471,Petrol,Manual,8869,337000.0,11,Chennai
204,Maruti Dzire,Maruti,2018,54399,Petrol,Auto,10160,576000.0,8,Chennai
205,Honda Amaze,Honda,2016,86111,Petrol,Auto,9034,405999.99999999994,10,Chennai
206,Maruti Alto K10,Maruti,2023,27232,Petrol,Manual,6982,396000.0,3,Chennai
207,Maruti Swift,Maruti,2019,18641,Petrol,Manual,9108,516000.0,7,Chennai
208,Hyundai Eon,Hyundai,2017,48868,Petrol,Manual,5374,275000.0,9,Chennai
