,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
37,Hyundai Verna,Hyundai,2023,33101,Petrol,Manual,16009,935000.0,3,Indore
38,Honda City,Honda,2015,73218,Petrol,Manual,9875,375000.0,11,Indore
39,Maruti Wagon R 1.0,Maruti,2015,44408,Petrol,Manual,6399,243000.00000000003,11,Indore
40,Renault Kwid,Renault,2022,42219,Petrol,Manual,5825,330000.0,4,Indore
41,Hyundai GRAND I10 NIOS,Hyundai,2022,51639,CNG,Manual,8826,500000.0,4,Indore
42,Maruti Swift,Maruti,2015,68364,Petrol,Manual,8566,325000.0,11,Indore
43,KIA SONET,KIA,2022,21413,Petrol,Manual,12357,700000.0,4,Indore
44,Hyundai VENUE,Hyundai,2020,82842,Diesel,Manual,10945,620000.0,6,Indore
45,Maruti Baleno,Maruti,2021,27930,Petrol,Manual,8468,480000.0,5,Indore
46,Renault Kiger,Renault,2022,16180,Petrol,Manual,7105,401999.99999999994,4,Indore
47,Hyundai VENUE,Hyundai,2021,22857,Petrol,Manual,11127,630000.0,5,Indore
48,Tata ALTROZ,Tata,2022,49986,Petrol,Manual,10239,580000.0,4,Indore
49,Hyundai Eon,Hyundai,2012,75364,Petrol,Manual,11749,132000.0,14,Indore
50,Hyundai XCENT PRIME,Hyundai,2022,67422,CNG,Manual,7362,417000.0,4,Indore
51,Hyundai NEW I20,Hyundai,2023,43243,Petrol,Manual,10839,614000.0,3,Indore
52,Mahindra BOLERO NEO,Mahindra,2022,102930,Diesel,Manual,13569,610000.0,4,Indore
53,Hyundai AURA,Hyundai,2022,56765,CNG,Manual,9797,555000.0,4,Indore
54,Tata PUNCH,Tata,2024,92619,CNG,Manual,11474,650000.0,2,Indore
55,Honda City,Honda,2019,60872,Petrol,Manual,11474,650000.0,7,Indore
56,Ford Ecosport,Ford,2016,134726,Diesel,Manual,9480,360000.0,10,Indore
57,Maruti Swift Dzire,Maruti,2015,94319,Petrol,Manual,8249,313000.0,11,Indore
58,Maruti Dzire,Maruti,2017,88462,Petrol,Manual,9580,490000.00000000006,9,Indore
59,Hyundai Elite i20,Hyundai,2018,100528,Petrol,Manual,8675,390000.0,8,Indore
60,Maruti Swift,Maruti,2017,120150,CNG,Manual,9217,350000.0,9,Indore
61,Maruti S PRESSO,Maruti,2020,108430,CNG,Manual,7563,340000.0,6,Indore
62,Hyundai Xcent,Hyundai,2014,70366,Petrol,Manual,8594,259000.0,12,Indore
63,Maruti Swift Dzire,Maruti,2017,74804,Petrol,Manual,7527,385000.0,9,Indore
64,Honda WR-V,Honda,2019,53525,Petrol,Manual,9091,515000.00000000006,7,Indore
65,Maruti Baleno,Maruti,2019,69752,Petrol,Manual,7767,440000.00000000006,7,Indore
66,MG HECTOR PLUS,MG,2021,30173,Diesel,Manual,20376,1190000.0,5,Indore
67,Honda Amaze,Honda,2016,47700,Petrol,Manual,6273,282000.0,10,Indore
68,Honda WR-V,Honda,2017,30288,Petrol,Manual,9482,484999.99999999994,9,Indore
69,Maruti Baleno,Maruti,2023,106909,CNG,Manual,16683,750000.0,3,Indore
70,Maruti Swift Dzire,Maruti,2015,108479,Diesel,Manual,12289,370000.0,11,Indore
71,Mahindra XUV500,Mahindra,2017,93439,Diesel,Auto,17615,810000.0,9,Indore
72,Tata Tiago,Tata,2019,68403,Petrol,Manual,6012,341000.0,7,Indore
73,Hyundai Elite i20,Hyundai,2016,57753,Petrol,Manual,9885,444000.00000000006,10,Indore
74,Renault Kwid,Renault,2020,70688,Petrol,Manual,4855,275000.0,6,Indore
75,Honda Amaze,Honda,2015,6293,Petrol,Manual,8354,317000.0,11,Indore
76,Maruti Dzire,Maruti,2020,26604,Petrol,Manual,9356,530000.0,6,Indore
77,Tata NEXON,Tata,2022,40351,Petrol,Manual,10597,600000.0,4,Indore
78,Honda City,Honda,2016,101098,Petrol,Manual,9788,440000.00000000006,10,Indore
79,Maruti New Wagon-R,Maruti,2020,39212,Petrol,Auto,7767,440000.00000000006,6,Indore
80,Maruti Swift Dzire,Maruti,2014,58432,Petrol,Manual,10629,320000.0,12,Indore
81,Maruti Swift,Maruti,2014,104665,Petrol,Manual,8974,270000.0,12,Indore
82,Maruti Swift,Maruti,2016,91835,CNG,Manual,13074,394000.0,10,Indore
83,Hyundai i20,Hyundai,2013,70859,Petrol,Manual,10283,218000.00000000003,13,Indore
84,Ford FREESTYLE,Ford,2018,73353,Petrol,Manual,5989,339000.0,8,Indore
85,Volkswagen Polo,Volkswagen,2015,60356,Petrol,Manual,8160,310000.0,11,Indore
86,Honda City,Honda,2017,57094,Petrol,Manual,9719,497000.0,9,Indore
87,Hyundai i20,Hyundai,2012,62769,Petrol,Manual,13860,156000.0,14,Indore
88,Tata TIGOR,Tata,2019,67002,Diesel,Manual,4784,271000.0,7,Indore
89,Honda WR-V,Honda,2017,88674,Diesel,Manual,10010,450000.0,9,Indore
90,Maruti Baleno,Maruti,2018,97036,Petrol,Manual,7061,400000.0,8,Indore
91,Tata PUNCH,Tata,2024,50728,Petrol,Manual,14126,825000.0,2,Indore
92,Maruti New Wagon-R,Maruti,2022,88242,Petrol,Manual,8244,467000.0,4,Indore
93,Hyundai Grand i10,Hyundai,2015,75239,Diesel,Manual,9865,297000.0,11,Indore
94,Datsun Go,Datsun,2016,111813,Petrol,Manual,2380,107000.0,10,Indore
95,Hyundai GRAND I10 NIOS,Hyundai,2020,37399,Petrol,Manual,5614,318000.0,6,Indore
96,Nissan MAGNITE,Nissan,2021,80720,Petrol,Manual,6832,387000.0,5,Indore
97,Hyundai Verna,Hyundai,2013,61855,Diesel,Manual,22212,250000.0,13,Indore
98,Hyundai Xcent,Hyundai,2016,80139,Diesel,Manual,5214,198000.0,10,Indore
