,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
146,Maruti BREZZA,Maruti,2023,70672,CNG,Manual,15753,919999.9999999999,3,Hyderabad
147,Tata Tiago,Tata,2017,93785,Petrol,Manual,6237,319000.0,9,Hyderabad
148,Maruti Baleno,Maruti,2018,89538,Petrol,Manual,7242,409999.99999999994,8,Hyderabad
149,Maruti Wagon R 1.0,Maruti,2012,99902,Petrol,Manual,15089,170000.0,14,Hyderabad
150,Maruti Swift,Maruti,2017,48231,Diesel,Manual,9676,434999.99999999994,9,Hyderabad
151,Toyota Etios,Toyota,2013,129839,Petrol,Manual,13025,277000.0,13,Hyderabad
152,Maruti Vitara Brezza,Maruti,2019,62836,Diesel,Auto,13725,778000.0,7,Hyderabad
153,Hyundai GRAND I10 NIOS,Hyundai,2020,101840,Petrol,Auto,9565,430000.0,6,Hyderabad
154,Maruti Alto 800,Maruti,2019,51351,Petrol,Manual,4431,250999.99999999997,7,Hyderabad
155,Maruti Alto 800,Maruti,2018,80469,Petrol,Manual,3336,189000.0,8,Hyderabad
156,Hyundai Grand i10,Hyundai,2015,73826,Petrol,Manual,7479,284000.0,11,Hyderabad
157,Maruti Celerio,Maruti,2018,145737,CNG,Manual,6362,286000.0,8,Hyderabad
158,Ford Ecosport,Ford,2019,67795,Petrol,Auto,11242,637000.0,7,Hyderabad
159,Tata NEXON,Tata,2023,43722,Petrol,Manual,15992,934000.0,3,Hyderabad
160,Hyundai Eon,Hyundai,2014,84597,Petrol,Manual,6477,195000.0,12,Hyderabad
161,Ford Figo Aspire,Ford,2020,49821,Diesel,Manual,8787,498000.00000000006,6,Hyderabad
162,Tata Tiago,Tata,2018,57408,Petrol,Manual,6196,351000.0,8,Hyderabad
163,Hyundai Grand i10,Hyundai,2015,60077,Diesel,Manual,11029,332000.0,11,Hyderabad
164,Maruti Ertiga,Maruti,2017,68394,Diesel,Manual,15914,715000.0,9,Hyderabad
165,Datsun Redi Go,Datsun,2017,50126,Petrol,Manual,3421,175000.0,9,Hyderabad
166,Nissan MAGNITE,Nissan,2023,66088,Petrol,Manual,10150,575000.0,3,Hyderabad
167,Maruti Swift,Maruti,2016,77854,Diesel,Manual,10823,411000.00000000006,10,Hyderabad
