,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
70,Renault Kwid,Renault,2017,31419,Petrol,Auto,4516,231000.0,9,Kochi
71,Renault Kwid,Renault,2017,117607,Petrol,Manual,3448,155000.0,9,Kochi
72,Renault Kwid,Renault,2016,52041,Petrol,Manual,3515,158000.0,10,Kochi
73,Renault Kwid,Renault,2016,91411,Petrol,Manual,3782,170000.0,10,Kochi
74,Hyundai NEW SANTRO,Hyundai,2018,94399,Petrol,Manual,4855,275000.0,8,Kochi
75,Honda Jazz,Honda,2017,124203,Petrol,Manual,9788,440000.00000000006,9,Kochi
76,Mahindra KUV 100 NXT,Mahindra,2018,17136,CNG,Manual,6696,301000.0,8,Kochi
77,Maruti Swift Dzire,Maruti,2013,68996,Petrol,Manual,13981,297000.0,13,Kochi
78,Hyundai Creta,Hyundai,2016,92737,Petrol,Auto,13887,624000.0,10,Kochi
79,Hyundai Verna,Hyundai,2020,82278,Petrol,Auto,13869,810000.0,6,Kochi
80,Tata Tiago,Tata,2016,52175,CNG,Manual,9931,299000.0,10,Kochi
81,Nissan Kicks,Nissan,2020,48574,Petrol,Manual,11625,659000.0,6,Kochi
82,Honda Amaze,Honda,2015,55169,Petrol,Manual,7189,273000.0,11,Kochi
83,Renault Kwid,Renault,2017,39400,Petrol,Auto,5024,256999.99999999997,9,Kochi
84,Maruti Swift,Maruti,2015,119459,Petrol,Manual,10507,399000.0,11,Kochi
85,Renault Kwid,Renault,2019,44759,Petrol,Manual,4655,264000.0,7,Kochi
86,Maruti Alto K10,Maruti,2016,72853,Petrol,Auto,5917,266000.0,10,Kochi
87,Hyundai Creta,Hyundai,2017,40310,Petrol,Manual,12610,645000.0,9,Kochi
88,Hyundai Verna,Hyundai,2016,98255,Petrol,Manual,10499,472000.0,10,Kochi
89,Hyundai Elite i20,Hyundai,2015,68266,Petrol,Manual,10861,412000.0,11,Kochi
90,Maruti Celerio,Maruti,2015,54933,Petrol,Auto,7734,294000.0,11,Kochi
91,Hyundai i20,Hyundai,2012,44196,Diesel,Manual,7734,299000.0,14,Kochi
92,Hyundai Grand i10,Hyundai,2013,75139,Petrol,Manual,12192,259000.0,13,Kochi
93,Mahindra KUV 100 NXT,Mahindra,2017,40726,Petrol,Manual,5572,285000.0,9,Kochi
94,Renault Kwid,Renault,2018,40536,Petrol,Manual,4784,271000.0,8,Kochi
95,Renault Duster,Renault,2017,140973,Diesel,Manual,9587,430999.99999999994,9,Kochi
96,Hyundai Elite i20,Hyundai,2015,102603,Diesel,Manual,15279,459999.99999999994,11,Kochi
97,Datsun Redi Go,Datsun,2019,15962,Petrol,Auto,4060,229999.99999999997,7,Kochi
98,Honda City,Honda,2016,78233,Petrol,Manual,10210,459000.0,10,Kochi
99,Honda Amaze,Honda,2015,45099,Petrol,Manual,8822,335000.0,11,Kochi
100,Ford Classic,Ford,2014,85337,Diesel,Manual,11287,240000.0,12,Kochi
101,Maruti Baleno,Maruti,2017,53593,Petrol,Auto,10321,528000.0,9,Kochi
102,Hyundai Elite i20,Hyundai,2016,52716,Petrol,Manual,8682,390000.0,10,Kochi
103,Maruti Wagon R 1.0,Maruti,2016,56463,Petrol,Auto,8245,371000.0,10,Kochi
104,Maruti Celerio,Maruti,2018,39143,Petrol,Auto,6897,391000.0,8,Kochi
105,Maruti Alto 800,Maruti,2012,62499,Petrol,Manual,12420,140000.0,14,Kochi
