,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
235,Nissan MAGNITE,Nissan,2022,"33,922 km",Petrol,Auto,"EMI ₹9,480/m*",₹5.37 lakh
236,KIA CARENS,KIA,2022,"34,307 km",Petrol,Manual,"EMI ₹14,533/m*",₹8.49 lakh
237,Hyundai NEW I20,Hyundai,2023,"9,132 km",Petrol,Auto,"EMI ₹13,446/m*",₹7.62 lakh
238,Datsun Go,Datsun,2019,"72,675 km",Petrol,Manual,"EMI ₹3,721/m*",₹2.11 lakh
239,Hyundai ALCAZAR,Hyundai,2022,"73,803 km",Diesel,Auto,"EMI ₹21,984/m*",₹11.55 lakh
240,Honda Amaze,Honda,2020,"45,447 km",Petrol,Manual,"EMI ₹7,915/m*",₹4.48 lakh
241,Maruti Baleno,Maruti,2018,"72,925 km",Petrol,Manual,"EMI ₹5,878/m*",₹3.33 lakh
242,MG HECTOR,MG,2020,"88,474 km",Petrol,Auto,"EMI ₹13,908/m*",₹8.12 lakh
243,Mahindra XUV700,Mahindra,2023,"52,319 km",Diesel,Manual,"EMI ₹23,167/m*",₹13.53 lakh
244,Ford Figo Aspire,Ford,2017,"58,060 km",Petrol,Manual,"EMI ₹5,670/m*",₹2.90 lakh
245,Hyundai Creta,Hyundai,2017,"72,887 km",Petrol,Manual,"EMI ₹8,934/m*",₹4.57 lakh
246,Maruti Swift Dzire,Maruti,2015,"49,923 km",Petrol,Manual,"EMI ₹5,978/m*",₹2.27 lakh
247,Maruti Swift,Maruti,2017,"54,181 km",Petrol,Manual,"EMI ₹6,021/m*",₹3.08 lakh
248,Hyundai i10,Hyundai,2016,"39,867 km",Petrol,Manual,"EMI ₹4,627/m*",₹2.08 lakh
249,Hyundai GRAND I10 NIOS,Hyundai,2019,"52,695 km",Petrol,Auto,"EMI ₹6,540/m*",₹3.71 lakh
250,Toyota Urban Cruiser Taisor,Toyota,2024,"18,391 km",Petrol,Manual,"EMI ₹14,092/m*",₹8.23 lakh
251,Datsun Go,Datsun,2019,"31,633 km",Petrol,Manual,"EMI ₹4,664/m*",₹2.64 lakh
252,Maruti Ritz,Maruti,2014,"72,014 km",Petrol,Manual,"EMI ₹4,517/m*",₹1.36 lakh
253,Maruti Swift,Maruti,2019,"55,895 km",Petrol,Auto,"EMI ₹7,502/m*",₹4.25 lakh
254,MG HECTOR,MG,2019,"32,506 km",Petrol,Auto,"EMI ₹13,857/m*",₹7.85 lakh
255,Tata Tiago,Tata,2020,"41,031 km",Petrol,Manual,"EMI ₹5,808/m*",₹3.29 lakh
256,Mahindra XUV700,Mahindra,2023,"76,365 km",Diesel,Auto,"EMI ₹26,797/m*",₹15.65 lakh
257,MG HECTOR,MG,2020,"39,412 km",Petrol,Manual,"EMI ₹13,451/m*",₹7.62 lakh
258,KIA SELTOS,KIA,2021,"41,097 km",Petrol,Auto,"EMI ₹14,879/m*",₹8.69 lakh
259,MG GLOSTER,MG,2023,"36,456 km",Diesel,Auto,"EMI ₹45,289/m*",₹26.45 lakh
260,Hyundai Elite i20,Hyundai,2019,"40,333 km",Petrol,Manual,"EMI ₹7,326/m*",₹4.15 lakh
261,Hyundai EXTER,Hyundai,2023,"70,650 km",CNG,Manual,"EMI ₹11,768/m*",₹6.67 lakh
262,Honda City,Honda,2018,"33,608 km",Petrol,Manual,"EMI ₹8,509/m*",₹4.82 lakh
263,Maruti Swift,Maruti,2020,"94,422 km",Petrol,Manual,"EMI ₹6,932/m*",₹3.93 lakh
264,Maruti Alto 800,Maruti,2019,"53,252 km",Petrol,Manual,"EMI ₹3,513/m*",₹1.99 lakh
265,Tata NEXON,Tata,2019,"40,741 km",Petrol,Manual,"EMI ₹7,555/m*",₹4.28 lakh
266,Nissan MAGNITE,Nissan,2022,"26,952 km",Petrol,Manual,"EMI ₹7,326/m*",₹4.15 lakh
267,Maruti Grand Vitara,Maruti,2022,"33,032 km",Petrol,Auto,"EMI ₹18,525/m*",₹10.82 lakh
268,Maruti Wagon R 1.0,Maruti,2018,"65,790 km",CNG,Manual,"EMI ₹6,473/m*",₹2.91 lakh
269,Tata Tiago,Tata,2022,"83,247 km",Petrol,Manual,"EMI ₹5,861/m*",₹3.32 lakh
270,MG HECTOR,MG,2021,"55,082 km",Petrol,Auto,"EMI ₹15,393/m*",₹8.99 lakh
271,Hyundai Grand i10,Hyundai,2016,"78,628 km",Petrol,Manual,"EMI ₹5,272/m*",₹2.37 lakh
272,Nissan Terrano,Nissan,2014,"92,036 km",Petrol,Manual,"EMI ₹8,503/m*",₹2.56 lakh
273,KIA SELTOS,KIA,2020,"39,045 km",Petrol,Manual,"EMI ₹12,466/m*",₹7.06 lakh
274,Tata NEXON,Tata,2022,"41,875 km",CNG,Auto,"EMI ₹13,345/m*",₹7.56 lakh
275,Honda Amaze,Honda,2017,"98,131 km",Petrol,Manual,"EMI ₹5,591/m*",₹2.86 lakh
276,Mahindra Thar,Mahindra,2021,"29,980 km",Petrol,Auto,"EMI ₹17,294/m*",₹10.10 lakh
277,Maruti Swift,Maruti,2024,"14,906 km",Petrol,Manual,"EMI ₹10,182/m*",₹5.77 lakh
278,Hyundai Grand i10,Hyundai,2014,"48,162 km",Petrol,Manual,"EMI ₹8,487/m*",₹2.56 lakh
279,Hyundai Grand i10,Hyundai,2017,"83,901 km",Petrol,Manual,"EMI ₹5,256/m*",₹2.69 lakh
280,KIA SELTOS,KIA,2019,"66,101 km",Petrol,Auto,"EMI ₹14,745/m*",₹8.61 lakh
281,Renault Kiger,Renault,2023,"23,310 km",Petrol,Manual,"EMI ₹7,644/m*",₹4.33 lakh
282,Tata NEXON,Tata,2023,"23,315 km",Diesel,Auto,"EMI ₹14,982/m*",₹8.75 lakh
283,Maruti Alto K10,Maruti,2023,"13,918 km",Petrol,Manual,"EMI ₹5,953/m*",₹3.37 lakh
284,Toyota Corolla Altis,Toyota,2015,"97,407 km",Petrol,Manual,"EMI ₹11,139/m*",₹4.23 lakh
285,Maruti Swift,Maruti,2018,"55,775 km",Petrol,Manual,"EMI ₹7,238/m*",₹4.10 lakh
286,Renault Duster,Renault,2021,"38,842 km",Petrol,Manual,"EMI ₹9,833/m*",₹5.57 lakh
287,Hyundai Elite i20,Hyundai,2017,"49,733 km",Petrol,Manual,"EMI ₹6,862/m*",₹3.51 lakh
288,Maruti Wagon R 1.0,Maruti,2017,"99,250 km",CNG,Manual,"EMI ₹5,693/m*",₹2.16 lakh
289,Hyundai i20,Hyundai,2012,"51,452 km",Diesel,Manual,"EMI ₹5,693/m*",₹2.00 lakh
290,KIA SELTOS,KIA,2020,"75,763 km",Petrol,Auto,"EMI ₹15,410/m*",₹9.00 lakh
291,Hyundai Creta,Hyundai,2019,"88,207 km",Petrol,Manual,"EMI ₹10,345/m*",₹5.86 lakh
292,Maruti Ciaz,Maruti,2019,"85,255 km",Petrol,Auto,"EMI ₹9,247/m*",₹5.24 lakh
293,Renault Duster,Renault,2020,"29,103 km",Petrol,Manual,"EMI ₹9,179/m*",₹5.20 lakh
294,Renault Kwid,Renault,2018,"45,635 km",Petrol,Manual,"EMI ₹3,442/m*",₹1.95 lakh
295,Maruti Eeco,Maruti,2023,"1,25,308 km",Petrol,Manual,"EMI ₹7,763/m*",₹3.49 lakh
296,Maruti Swift,Maruti,2016,"72,548 km",Petrol,Manual,"EMI ₹5,695/m*",₹2.56 lakh
297,Honda City,Honda,2016,"91,982 km",Petrol,Manual,"EMI ₹8,712/m*",₹3.92 lakh
298,Datsun Go Plus,Datsun,2017,"70,806 km",CNG,Manual,"EMI ₹5,793/m*",₹2.20 lakh
299,Honda City,Honda,2016,"64,786 km",Petrol,Manual,"EMI ₹8,698/m*",₹3.91 lakh
300,Nissan MAGNITE,Nissan,2021,"76,368 km",Petrol,Auto,"EMI ₹8,067/m*",₹4.57 lakh
301,Maruti Swift,Maruti,2020,"45,281 km",CNG,Manual,"EMI ₹7,340/m*",₹4.16 lakh
302,Hyundai Creta,Hyundai,2020,"80,142 km",Petrol,Auto,"EMI ₹15,309/m*",₹8.94 lakh
303,Hyundai NEW I20,Hyundai,2021,"37,096 km",Petrol,Auto,"EMI ₹9,603/m*",₹5.44 lakh
304,Nissan Micra Active,Nissan,2014,"39,225 km",Petrol,Manual,"EMI ₹5,281/m*",₹1.59 lakh
305,Hyundai Grand i10,Hyundai,2019,"64,056 km",Petrol,Manual,"EMI ₹5,578/m*",₹3.16 lakh
306,Toyota Corolla Altis,Toyota,2015,"81,290 km",Petrol,Auto,"EMI ₹12,851/m*",₹4.88 lakh
307,MG HECTOR,MG,2020,"87,364 km",Petrol,Manual,"EMI ₹14,109/m*",₹8.24 lakh
308,Maruti Alto K10,Maruti,2015,"65,172 km",Petrol,Manual,"EMI ₹5,486/m*",₹2.08 lakh
309,KIA SONET,KIA,2021,"72,631 km",Petrol,Manual,"EMI ₹10,715/m*",₹6.07 lakh
310,Mahindra KUV 100 NXT,Mahindra,2017,"54,683 km",Petrol,Manual,"EMI ₹5,939/m*",₹3.04 lakh
311,Hyundai Creta,Hyundai,2016,"69,401 km",Petrol,Auto,"EMI ₹11,634/m*",₹5.23 lakh
312,Maruti Baleno,Maruti,2019,"57,024 km",Petrol,Manual,"EMI ₹6,782/m*",₹3.84 lakh
313,Mahindra XUV300,Mahindra,2022,"19,006 km",Petrol,Auto,"EMI ₹11,928/m*",₹6.76 lakh
314,Hyundai VENUE,Hyundai,2022,"43,017 km",Petrol,Manual,"EMI ₹10,380/m*",₹5.88 lakh
315,Skoda Octavia,Skoda,2022,"43,596 km",Petrol,Auto,"EMI ₹29,673/m*",₹17.33 lakh
316,Honda City,Honda,2016,"94,068 km",Petrol,Auto,"EMI ₹10,851/m*",₹4.88 lakh
317,Maruti S Cross,Maruti,2020,"33,344 km",Petrol,Manual,"EMI ₹10,039/m*",₹5.69 lakh
318,Hyundai Creta,Hyundai,2020,"28,586 km",Petrol,Auto,"EMI ₹16,546/m*",₹9.66 lakh
319,Mahindra XUV300,Mahindra,2023,"28,371 km",Petrol,Manual,"EMI ₹13,098/m*",₹7.42 lakh
320,Tata NEXON,Tata,2024,"20,886 km",Diesel,Manual,"EMI ₹18,835/m*",₹11.00 lakh
321,KIA SONET,KIA,2021,"39,789 km",Petrol,Manual,"EMI ₹11,951/m*",₹6.77 lakh
322,Ford Ecosport,Ford,2019,"16,215 km",Petrol,Manual,"EMI ₹8,950/m*",₹5.07 lakh
323,Hyundai Creta,Hyundai,2016,"78,009 km",Petrol,Auto,"EMI ₹10,677/m*",₹4.80 lakh
324,Jeep Compass,Jeep,2022,"65,823 km",Diesel,Auto,"EMI ₹29,979/m*",₹15.75 lakh
325,MG ASTOR,MG,2022,"44,245 km",Petrol,Manual,"EMI ₹12,145/m*",₹6.88 lakh
326,Maruti New Wagon-R,Maruti,2022,"6,077 km",Petrol,Manual,"EMI ₹6,270/m*",₹3.55 lakh
327,KIA SONET,KIA,2023,"19,063 km",Petrol,Auto,"EMI ₹14,109/m*",₹8.24 lakh
328,Maruti Ciaz,Maruti,2018,"91,969 km",Petrol,Manual,"EMI ₹7,520/m*",₹4.26 lakh
329,Maruti Swift,Maruti,2015,"1,05,004 km",Petrol,Manual,"EMI ₹6,004/m*",₹2.28 lakh
330,KIA SELTOS,KIA,2020,"57,921 km",Petrol,Manual,"EMI ₹13,840/m*",₹7.84 lakh
331,Ford Ecosport,Ford,2019,"22,880 km",Petrol,Manual,"EMI ₹8,796/m*",₹4.98 lakh
332,Hyundai Elite i20,Hyundai,2019,"80,799 km",Petrol,Manual,"EMI ₹6,408/m*",₹3.63 lakh
333,Hyundai Creta,Hyundai,2021,"98,937 km",Diesel,Manual,"EMI ₹19,028/m*",₹8.75 lakh
334,Ford Ecosport,Ford,2018,"84,876 km",Petrol,Auto,"EMI ₹8,120/m*",₹4.60 lakh
335,Hyundai Creta,Hyundai,2023,"22,040 km",Petrol,Auto,"EMI ₹21,574/m*",₹12.60 lakh
336,Tata PUNCH,Tata,2023,"69,618 km",Petrol,Manual,"EMI ₹7,644/m*",₹4.33 lakh
337,Maruti Wagon R 1.0,Maruti,2018,"37,968 km",Petrol,Manual,"EMI ₹4,943/m*",₹2.80 lakh
338,Honda WR-V,Honda,2018,"26,503 km",Petrol,Manual,"EMI ₹6,955/m*",₹3.94 lakh
339,Mahindra XUV700,Mahindra,2022,"33,015 km",Petrol,Manual,"EMI ₹21,917/m*",₹12.80 lakh
340,Tata TIGOR,Tata,2018,"63,593 km",Petrol,Manual,"EMI ₹5,437/m*",₹3.08 lakh
341,MG HECTOR,MG,2022,"81,106 km",Petrol,Manual,"EMI ₹16,763/m*",₹9.79 lakh
342,Hyundai Elite i20,Hyundai,2020,"48,878 km",Petrol,Manual,"EMI ₹6,885/m*",₹3.90 lakh
343,Maruti Baleno,Maruti,2022,"11,179 km",Petrol,Manual,"EMI ₹11,112/m*",₹6.29 lakh
344,Tata PUNCH,Tata,2025,"9,488 km",Petrol,Manual,"EMI ₹12,834/m*",₹7.27 lakh
345,Honda Amaze,Honda,2019,"55,491 km",Petrol,Auto,"EMI ₹7,908/m*",₹4.48 lakh
346,Honda City,Honda,2015,"27,516 km",Petrol,Manual,"EMI ₹9,454/m*",₹3.59 lakh
347,Hyundai i20 Active,Hyundai,2016,"73,976 km",Petrol,Manual,"EMI ₹7,118/m*",₹3.20 lakh
348,Hyundai Elite i20,Hyundai,2014,"28,532 km",Petrol,Manual,"EMI ₹8,071/m*",₹2.43 lakh
349,Hyundai VENUE,Hyundai,2021,"57,535 km",Petrol,Manual,"EMI ₹11,457/m*",₹6.49 lakh
350,Maruti New Wagon-R,Maruti,2021,"26,091 km",Petrol,Manual,"EMI ₹6,532/m*",₹3.70 lakh
351,Maruti Baleno,Maruti,2019,"38,633 km",Petrol,Manual,"EMI ₹8,332/m*",₹4.72 lakh
352,Hyundai Creta,Hyundai,2018,"60,896 km",Petrol,Manual,"EMI ₹9,762/m*",₹5.53 lakh
353,Tata PUNCH,Tata,2023,"71,387 km",Petrol,Manual,"EMI ₹9,144/m*",₹5.18 lakh
354,Ford Ecosport,Ford,2019,"82,116 km",Petrol,Manual,"EMI ₹7,803/m*",₹4.42 lakh
355,Honda City,Honda,2021,"49,297 km",Petrol,Manual,"EMI ₹11,601/m*",₹6.57 lakh
356,Renault Kwid,Renault,2022,"54,988 km",Petrol,Manual,"EMI ₹4,855/m*",₹2.75 lakh
357,Tata Harrier,Tata,2022,"75,732 km",Diesel,Auto,"EMI ₹21,699/m*",₹11.40 lakh
358,Hyundai Elite i20,Hyundai,2017,"77,475 km",Petrol,Manual,"EMI ₹6,549/m*",₹3.35 lakh
359,Renault Kwid,Renault,2018,"43,049 km",Petrol,Manual,"EMI ₹3,887/m*",₹2.20 lakh
360,MG ASTOR,MG,2023,"27,978 km",Petrol,Manual,"EMI ₹18,463/m*",₹10.78 lakh
361,MG HECTOR,MG,2021,"80,076 km",Diesel,Manual,"EMI ₹21,721/m*",₹9.99 lakh
362,Maruti Swift,Maruti,2019,"69,834 km",CNG,Manual,"EMI ₹7,856/m*",₹4.02 lakh
363,Tata TIGOR,Tata,2021,"34,824 km",Petrol,Manual,"EMI ₹6,284/m*",₹3.56 lakh
364,Hyundai i20,Hyundai,2012,"67,286 km",Petrol,Manual,"EMI ₹16,437/m*",₹1.85 lakh
365,Honda WR-V,Honda,2018,"50,054 km",Petrol,Manual,"EMI ₹8,200/m*",₹4.65 lakh
366,MG HECTOR,MG,2019,"55,723 km",Petrol,Auto,"EMI ₹14,280/m*",₹8.34 lakh
367,Toyota URBAN CRUISER,Toyota,2021,"66,071 km",Petrol,Manual,"EMI ₹10,186/m*",₹5.77 lakh
368,Toyota Etios Liva,Toyota,2014,"69,429 km",Petrol,Manual,"EMI ₹5,638/m*",₹1.70 lakh
369,MG HECTOR,MG,2023,"45,336 km",Petrol,Auto,"EMI ₹21,061/m*",₹12.30 lakh
370,Renault Kwid,Renault,2016,"51,234 km",Petrol,Manual,"EMI ₹3,515/m*",₹1.58 lakh
371,Mahindra XUV700,Mahindra,2021,"15,831 km",Petrol,Manual,"EMI ₹18,355/m*",₹10.72 lakh
372,KIA SELTOS,KIA,2021,"66,115 km",Petrol,Manual,"EMI ₹12,928/m*",₹7.32 lakh
373,Tata NEXON,Tata,2023,"24,657 km",Petrol,Auto,"EMI ₹16,335/m*",₹9.54 lakh
374,Skoda KUSHAQ,Skoda,2022,"47,063 km",Petrol,Manual,"EMI ₹12,803/m*",₹7.25 lakh
375,Tata Tiago,Tata,2023,"31,687 km",Petrol,Manual,"EMI ₹7,767/m*",₹4.40 lakh
376,Jeep Compass,Jeep,2017,"72,808 km",Petrol,Auto,"EMI ₹12,043/m*",₹6.16 lakh
377,Maruti XL6,Maruti,2021,"1,11,572 km",Petrol,Manual,"EMI ₹16,416/m*",₹7.38 lakh
378,Mahindra XUV300,Mahindra,2023,"38,391 km",Petrol,Manual,"EMI ₹11,157/m*",₹6.32 lakh
379,Maruti Alto K10,Maruti,2016,"47,570 km",Petrol,Manual,"EMI ₹3,893/m*",₹1.75 lakh
380,Tata Tiago,Tata,2023,"34,587 km",CNG,Manual,"EMI ₹9,303/m*",₹5.27 lakh
381,Renault TRIBER,Renault,2022,"82,088 km",Petrol,Manual,"EMI ₹6,539/m*",₹3.70 lakh
382,Honda Amaze,Honda,2018,"47,377 km",Petrol,Manual,"EMI ₹5,455/m*",₹3.09 lakh
383,Maruti Ciaz,Maruti,2018,"31,758 km",Petrol,Manual,"EMI ₹7,697/m*",₹4.36 lakh
384,Honda Amaze,Honda,2019,"42,525 km",CNG,Manual,"EMI ₹8,211/m*",₹4.20 lakh
385,Honda Amaze,Honda,2017,"52,149 km",CNG,Manual,"EMI ₹7,742/m*",₹2.94 lakh
386,Maruti Celerio X,Maruti,2018,"14,228 km",Petrol,Auto,"EMI ₹5,970/m*",₹3.38 lakh
387,Hyundai VENUE N LINE,Hyundai,2024,"75,358 km",Petrol,Auto,"EMI ₹13,801/m*",₹8.06 lakh
388,Maruti Swift Dzire,Maruti,2015,"70,934 km",Petrol,Manual,"EMI ₹7,155/m*",₹2.72 lakh
389,Tata ALTROZ,Tata,2021,"37,476 km",Petrol,Manual,"EMI ₹8,380/m*",₹4.75 lakh
390,Honda Amaze,Honda,2023,"26,288 km",CNG,Manual,"EMI ₹11,504/m*",₹6.52 lakh
391,Mahindra XUV700,Mahindra,2023,"14,538 km",Petrol,Auto,"EMI ₹24,399/m*",₹14.25 lakh
392,Hyundai Creta,Hyundai,2021,"97,337 km",Petrol,Auto,"EMI ₹17,602/m*",₹10.28 lakh
393,Hyundai Elite i20,Hyundai,2015,"64,232 km",Petrol,Manual,"EMI ₹7,373/m*",₹2.80 lakh
394,Hyundai Grand i10,Hyundai,2016,"51,434 km",CNG,Manual,"EMI ₹9,167/m*",₹2.76 lakh
395,Tata ALTROZ,Tata,2024,"13,191 km",Petrol,Manual,"EMI ₹15,564/m*",₹9.09 lakh
396,Honda City,Honda,2015,"74,109 km",Petrol,Manual,"EMI ₹10,255/m*",₹3.89 lakh
397,Renault Kwid,Renault,2018,"62,125 km",Petrol,Auto,"EMI ₹4,307/m*",₹2.44 lakh
398,Renault Kwid,Renault,2018,"46,292 km",Petrol,Manual,"EMI ₹3,710/m*",₹2.10 lakh
399,KIA SELTOS,KIA,2022,"68,988 km",Petrol,Manual,"EMI ₹13,899/m*",₹8.12 lakh
400,KIA SELTOS,KIA,2021,"64,647 km",Petrol,Auto,"EMI ₹14,931/m*",₹8.72 lakh
401,Maruti Swift,Maruti,2022,"62,582 km",Petrol,Auto,"EMI ₹9,356/m*",₹5.30 lakh
402,Maruti Ciaz,Maruti,2014,"91,723 km",Petrol,Manual,"EMI ₹9,134/m*",₹2.75 lakh
403,Maruti Swift,Maruti,2017,"73,534 km",Petrol,Manual,"EMI ₹5,576/m*",₹2.85 lakh
404,Tata NEXON,Tata,2022,"27,608 km",Petrol,Manual,"EMI ₹10,103/m*",₹5.72 lakh
405,Maruti Ciaz,Maruti,2018,"69,630 km",Petrol,Manual,"EMI ₹7,238/m*",₹4.10 lakh
406,Maruti Dzire,Maruti,2018,"37,426 km",Petrol,Manual,"EMI ₹6,973/m*",₹3.95 lakh
407,Tata Harrier,Tata,2021,"70,674 km",Diesel,Auto,"EMI ₹20,981/m*",₹9.65 lakh
408,Renault Kiger,Renault,2021,"41,147 km",Petrol,Auto,"EMI ₹7,467/m*",₹4.23 lakh
409,Maruti Swift,Maruti,2018,"85,976 km",Petrol,Auto,"EMI ₹6,337/m*",₹3.59 lakh
410,Hyundai Creta,Hyundai,2019,"49,264 km",Petrol,Auto,"EMI ₹13,668/m*",₹7.74 lakh
411,Hyundai Grand i10,Hyundai,2018,"48,090 km",CNG,Auto,"EMI ₹8,030/m*",₹3.61 lakh
412,Nissan MAGNITE,Nissan,2021,"43,428 km",Petrol,Manual,"EMI ₹6,938/m*",₹3.93 lakh
413,Hyundai Creta,Hyundai,2018,"63,746 km",Petrol,Auto,"EMI ₹10,733/m*",₹6.08 lakh
414,Hyundai GRAND I10 NIOS,Hyundai,2021,"42,914 km",Petrol,Manual,"EMI ₹7,066/m*",₹4.00 lakh
415,Honda City,Honda,2016,"39,506 km",Petrol,Manual,"EMI ₹8,386/m*",₹3.77 lakh
416,KIA SELTOS,KIA,2021,"49,033 km",Petrol,Manual,"EMI ₹14,486/m*",₹8.46 lakh
417,Honda City,Honda,2016,"55,445 km",Petrol,Auto,"EMI ₹10,166/m*",₹4.57 lakh
418,Hyundai NEW SANTRO,Hyundai,2020,"76,904 km",Petrol,Auto,"EMI ₹6,041/m*",₹3.42 lakh
419,Tata ALTROZ,Tata,2025,"28,096 km",CNG,Manual,"EMI ₹12,110/m*",₹6.86 lakh
420,Tata NEXON,Tata,2022,"70,442 km",Diesel,Manual,"EMI ₹14,428/m*",₹7.38 lakh
421,KIA SELTOS,KIA,2019,"82,762 km",Petrol,Auto,"EMI ₹13,681/m*",₹7.75 lakh
422,Tata NEXON,Tata,2023,"28,958 km",Petrol,Auto,"EMI ₹11,611/m*",₹6.58 lakh
423,Maruti Celerio,Maruti,2017,"20,300 km",Petrol,Manual,"EMI ₹5,376/m*",₹2.75 lakh
424,Hyundai Creta,Hyundai,2018,"1,49,778 km",Petrol,Manual,"EMI ₹11,162/m*",₹5.02 lakh
425,Toyota Corolla Altis,Toyota,2016,"69,628 km",Petrol,Manual,"EMI ₹10,772/m*",₹4.84 lakh
426,Maruti Baleno,Maruti,2019,"29,346 km",Petrol,Manual,"EMI ₹7,220/m*",₹4.09 lakh
427,KIA SELTOS,KIA,2023,"39,139 km",Petrol,Manual,"EMI ₹17,294/m*",₹10.10 lakh
428,KIA SELTOS,KIA,2022,"38,780 km",Petrol,Manual,"EMI ₹16,501/m*",₹9.64 lakh
429,Mahindra XUV700,Mahindra,2023,"23,750 km",Petrol,Manual,"EMI ₹21,061/m*",₹12.30 lakh
430,Maruti Baleno,Maruti,2017,"66,155 km",Petrol,Manual,"EMI ₹5,998/m*",₹3.07 lakh
431,MG HECTOR,MG,2021,"47,308 km",Diesel,Manual,"EMI ₹21,525/m*",₹9.90 lakh
432,Hyundai VENUE,Hyundai,2021,"44,609 km",Petrol,Manual,"EMI ₹11,126/m*",₹6.30 lakh
433,Maruti Ciaz,Maruti,2016,"95,574 km",Petrol,Manual,"EMI ₹7,763/m*",₹3.49 lakh
434,Maruti Baleno,Maruti,2017,"69,926 km",Petrol,Auto,"EMI ₹6,491/m*",₹3.32 lakh
435,Hyundai Elite i20,Hyundai,2015,"43,082 km",CNG,Manual,"EMI ₹15,684/m*",₹3.33 lakh
436,MG HECTOR,MG,2020,"80,149 km",Petrol,Manual,"EMI ₹14,674/m*",₹8.57 lakh
437,Hyundai VENUE,Hyundai,2021,"28,805 km",Petrol,Manual,"EMI ₹11,039/m*",₹6.25 lakh
438,Tata Harrier,Tata,2020,"92,436 km",Diesel,Manual,"EMI ₹20,935/m*",₹7.95 lakh
439,Maruti Wagon R 1.0,Maruti,2018,"35,511 km",Petrol,Manual,"EMI ₹5,349/m*",₹3.03 lakh
440,Maruti Ciaz,Maruti,2018,"98,565 km",Petrol,Manual,"EMI ₹7,220/m*",₹4.09 lakh
441,Hyundai Creta,Hyundai,2018,"74,475 km",Petrol,Auto,"EMI ₹12,110/m*",₹6.86 lakh
442,MG HECTOR,MG,2020,"41,633 km",Petrol,Auto,"EMI ₹15,907/m*",₹9.29 lakh
443,KIA CARENS,KIA,2022,"67,767 km",Diesel,Auto,"EMI ₹20,724/m*",₹10.89 lakh
444,Ford Ecosport,Ford,2020,"50,622 km",Petrol,Manual,"EMI ₹8,932/m*",₹5.06 lakh
445,Mahindra XUV300,Mahindra,2020,"91,682 km",Diesel,Manual,"EMI ₹15,357/m*",₹5.83 lakh
446,Maruti Swift,Maruti,2016,"33,513 km",Petrol,Manual,"EMI ₹6,006/m*",₹2.70 lakh
447,Hyundai Grand i10,Hyundai,2018,"36,869 km",Petrol,Manual,"EMI ₹5,442/m*",₹3.08 lakh
448,Maruti New Wagon-R,Maruti,2022,"60,435 km",Petrol,Manual,"EMI ₹6,461/m*",₹3.66 lakh
449,Tata Tiago,Tata,2016,"60,689 km",Petrol,Manual,"EMI ₹5,183/m*",₹2.33 lakh
450,Maruti Ciaz,Maruti,2020,"32,072 km",Petrol,Manual,"EMI ₹10,062/m*",₹5.70 lakh
451,Tata NEXON,Tata,2023,"19,714 km",Petrol,Manual,"EMI ₹13,928/m*",₹7.89 lakh
452,Hyundai Grand i10,Hyundai,2018,"27,261 km",Petrol,Manual,"EMI ₹5,225/m*",₹2.96 lakh
453,Hyundai Elite i20,Hyundai,2018,"90,375 km",Petrol,Manual,"EMI ₹6,426/m*",₹3.64 lakh
454,Maruti Alto K10,Maruti,2015,"1,59,790 km",Petrol,Manual,"EMI ₹3,919/m*",₹1.49 lakh
455,Ford Ecosport,Ford,2018,"42,025 km",Petrol,Auto,"EMI ₹7,273/m*",₹4.12 lakh
456,Maruti Alto K10,Maruti,2024,"18,473 km",Petrol,Manual,"EMI ₹6,620/m*",₹3.75 lakh
457,Maruti Wagon R 1.0,Maruti,2014,"89,518 km",CNG,Manual,"EMI ₹14,927/m*",₹1.68 lakh
458,Datsun Redi Go,Datsun,2017,"57,959 km",Petrol,Manual,"EMI ₹3,108/m*",₹1.59 lakh
459,Honda Amaze,Honda,2020,"57,465 km",Petrol,Manual,"EMI ₹7,502/m*",₹4.25 lakh
460,Honda Amaze,Honda,2015,"39,498 km",Petrol,Manual,"EMI ₹6,183/m*",₹2.35 lakh
461,Maruti Baleno,Maruti,2016,"32,115 km",Petrol,Manual,"EMI ₹7,235/m*",₹3.25 lakh
462,Honda City,Honda,2014,"75,162 km",Petrol,Manual,"EMI ₹9,490/m*",₹2.86 lakh
463,KIA SELTOS,KIA,2022,"49,717 km",Diesel,Auto,"EMI ₹20,861/m*",₹10.96 lakh
464,Hyundai Elite i20,Hyundai,2020,"99,016 km",Petrol,Manual,"EMI ₹8,103/m*",₹4.59 lakh
465,Maruti Ertiga,Maruti,2019,"30,528 km",Petrol,Manual,"EMI ₹11,595/m*",₹6.57 lakh
466,Maruti Baleno,Maruti,2018,"63,606 km",Petrol,Manual,"EMI ₹5,949/m*",₹3.37 lakh
467,Tata NEXON,Tata,2019,"76,538 km",Petrol,Manual,"EMI ₹7,750/m*",₹4.39 lakh
468,Maruti Swift,Maruti,2014,"43,849 km",Petrol,Manual,"EMI ₹7,945/m*",₹2.39 lakh
469,Honda Amaze,Honda,2018,"70,902 km",Petrol,Manual,"EMI ₹6,020/m*",₹3.41 lakh
470,Honda Amaze,Honda,2019,"71,278 km",Petrol,Manual,"EMI ₹6,620/m*",₹3.75 lakh
