,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
242,KIA CARENS,KIA,2022,"1,00,915 km",Diesel,Manual,"EMI ₹22,699/m*",₹10.44 lakh
243,Hyundai i20,Hyundai,2011,"1,11,584 km",Petrol,Manual,"EMI ₹22,699/m*",₹1.00 lakh
244,Honda City,Honda,2016,"41,809 km",Petrol,Manual,"EMI ₹9,142/m*",₹4.11 lakh
245,Maruti Grand Vitara,Maruti,2024,"26,590 km",Hybrid,Auto,"EMI ₹25,170/m*",₹14.70 lakh
246,Maruti Dzire,Maruti,2017,"1,03,891 km",Diesel,Manual,"EMI ₹9,498/m*",₹4.27 lakh
247,Honda City,Honda,2018,"1,53,000 km",Petrol,Manual,"EMI ₹10,789/m*",₹4.85 lakh
248,Maruti Dzire,Maruti,2018,"1,18,492 km",Petrol,Auto,"EMI ₹9,076/m*",₹4.08 lakh
249,Maruti Swift Dzire,Maruti,2016,"34,953 km",Petrol,Manual,"EMI ₹6,896/m*",₹3.10 lakh
250,Hyundai Creta,Hyundai,2021,"54,608 km",Petrol,Manual,"EMI ₹19,109/m*",₹11.16 lakh
251,Hyundai i20 Active,Hyundai,2019,"61,467 km",Petrol,Manual,"EMI ₹8,014/m*",₹4.54 lakh
252,Tata NEXON,Tata,2018,"1,29,149 km",Diesel,Manual,"EMI ₹10,677/m*",₹4.80 lakh
253,Hyundai Creta,Hyundai,2019,"1,67,966 km",Diesel,Manual,"EMI ₹13,347/m*",₹6.00 lakh
254,Hyundai GRAND I10 NIOS,Hyundai,2022,"1,02,349 km",Petrol,Manual,"EMI ₹8,787/m*",₹3.95 lakh
255,Maruti Swift Dzire,Maruti,2015,"39,299 km",Petrol,Manual,"EMI ₹7,847/m*",₹2.98 lakh
256,Maruti Swift,Maruti,2013,"9,964 km",Petrol,Manual,"EMI ₹12,804/m*",₹2.72 lakh
257,Maruti Baleno,Maruti,2019,"1,26,959 km",Petrol,Manual,"EMI ₹10,010/m*",₹4.50 lakh
258,Tata Hexa,Tata,2018,"79,013 km",Diesel,Manual,"EMI ₹11,515/m*",₹5.89 lakh
259,Ford Figo,Ford,2013,"1,11,890 km",Diesel,Manual,"EMI ₹7,730/m*",₹0.87 lakh
260,Maruti Baleno,Maruti,2018,"1,10,021 km",Petrol,Manual,"EMI ₹9,298/m*",₹4.18 lakh
261,Ford Ecosport,Ford,2019,"1,28,547 km",Diesel,Manual,"EMI ₹12,034/m*",₹5.41 lakh
262,Hyundai Verna,Hyundai,2019,"59,834 km",Diesel,Manual,"EMI ₹10,150/m*",₹5.75 lakh
263,Tata ALTROZ,Tata,2023,"25,562 km",Petrol,Manual,"EMI ₹11,386/m*",₹6.45 lakh
264,Maruti Swift Dzire,Maruti,2016,"1,55,868 km",Diesel,Manual,"EMI ₹8,875/m*",₹3.37 lakh
265,Hyundai Creta,Hyundai,2016,"57,664 km",Petrol,Manual,"EMI ₹12,257/m*",₹5.51 lakh
266,Maruti Baleno,Maruti,2018,"1,20,084 km",Diesel,Manual,"EMI ₹8,898/m*",₹4.00 lakh
267,Honda Amaze,Honda,2020,"51,770 km",Petrol,Manual,"EMI ₹7,555/m*",₹4.28 lakh
268,Maruti Vitara Brezza,Maruti,2017,"1,06,331 km",Diesel,Manual,"EMI ₹12,079/m*",₹5.43 lakh
269,Mahindra BOLERO NEO,Mahindra,2024,"4,733 km",Diesel,Manual,"EMI ₹18,287/m*",₹10.68 lakh
270,Hyundai Creta,Hyundai,2017,"2,09,123 km",Diesel,Manual,"EMI ₹13,013/m*",₹5.85 lakh
271,Toyota Etios Liva,Toyota,2015,"40,553 km",Petrol,Manual,"EMI ₹6,373/m*",₹2.42 lakh
